price,area,district,ward,has_air_conditioner,has_kitchen,has_fridge,has_wardrobe,has_bed,has_mattress,has_sofa,is_full_furniture,is_duplex,has_window,has_camera,has_security,is_free_time,near_school,near_market,near_supermarket,has_wifi,has_parking,has_balcony,washing_machine_type,wc_type,lock_type,water_type,area_group,price_per_sqm,amenity_score,location_score,has_private_facilities,security_score,log_price
2000000.0,30.0,7,,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,south,66666.66666666667,4,0,0,2,14.508658238524095
3000000.0,22.0,4,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,unknown,unknown,unknown,unknown,center,136363.63636363635,2,1,0,0,14.914123179965662
4000000.0,36.0,thủ đức,bình chiểu,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,True,False,unknown,private,unknown,unknown,east,111111.11111111111,6,1,0,2,15.201805169084134
2800000.0,18.0,10,15,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,share,private,unknown,unknown,center,155555.55555555556,7,1,0,1,14.845130332288226
6600000.0,30.0,gò vấp,", 5,",False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,private,unknown,unknown,unknown,outer,220000.0,2,1,0,0,15.702580358511794
3000000.0,18.0,1,cầu ông lãnh,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,share,unknown,unknown,bottle,center,166666.66666666666,1,0,0,0,14.914123179965662
3500000.0,55.0,2,cát lái,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,share,share,unknown,bottle,east,63636.36363636364,7,0,0,1,15.068273812173887
6000000.0,30.0,2,an phú,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,share,unknown,unknown,unknown,east,200000.0,3,0,0,0,15.607270193858982
2900000.0,24.0,gò vấp,", 14,",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,unknown,unknown,fingerprint,unknown,outer,120833.33333333333,1,0,0,1,14.88022163978423
3000000.0,59.0,bình chánh,tân túc,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,share,private,unknown,bottle,outer,50847.457627118645,4,0,0,0,14.914123179965662
3400000.0,18.0,4,", 16,",False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,unknown,share,unknown,unknown,center,188888.88888888888,4,2,0,0,15.039286283703994
3500000.0,12.0,4,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,unknown,unknown,unknown,bottle,center,291666.6666666667,5,1,0,1,15.068273812173887
7500000.0,35.0,gò vấp,", 5,",False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,share,unknown,unknown,unknown,outer,214285.7142857143,3,0,0,0,15.830413711839864
4600000.0,15.0,6,", 13,",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,unknown,unknown,unknown,unknown,west,306666.6666666667,1,0,0,0,15.341567078850604
2400000.0,25.0,hóc môn,bà điểm,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,outer,96000.0,0,0,0,0,14.690979711984754
1800000.0,12.0,hóc môn,bà điểm,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,outer,150000.0,0,0,0,0,14.403297778421795
2200000.0,15.0,8,", 15,",False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,share,unknown,unknown,unknown,south,146666.66666666666,5,0,0,2,14.603968372873895
2800000.0,25.0,gò vấp,", 6,",False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,unknown,unknown,fingerprint,unknown,outer,112000.0,5,1,0,3,14.845130332288226
4700000.0,20.0,bình thạnh,bình lợi,True,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,unknown,private,unknown,unknown,near_center,235000.0,6,1,0,2,15.363073279446223
5000000.0,45.0,7,tân hưng,True,False,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,unknown,unknown,unknown,bottle,south,111111.11111111111,6,2,0,1,15.424948670398354
4000000.0,25.0,tân bình,", 10",True,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,unknown,unknown,unknown,unknown,near_center,160000.0,5,1,0,1,15.201805169084134
2400000.0,16.0,bình tân,an lạc,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,unknown,unknown,unknown,unknown,west,150000.0,2,0,0,0,14.690979711984754
5300000.0,25.0,phú nhuận,", 4,",True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,unknown,private,fingerprint,unknown,near_center,212000.0,4,0,0,1,15.483217567201578
1500000.0,20.0,bình thạnh,", 26,",True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,share,unknown,fingerprint,unknown,near_center,75000.0,6,2,0,3,14.220976332738882
4100000.0,30.0,phú nhuận,10,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,unknown,unknown,fingerprint,unknown,near_center,136666.66666666666,8,0,0,1,15.226497775576945
1800000.0,25.0,7,phú mỹ,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,share,share,unknown,bottle,south,72000.0,5,0,0,1,14.403297778421795
3290000.0,20.0,tân phú,tây thạnh,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,unknown,unknown,unknown,unknown,west,164500.0,4,1,0,1,15.006398426692876
4200000.0,24.0,8,", 7,",True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,unknown,unknown,fingerprint,bottle,south,175000.0,4,3,0,1,15.250595321348806
8000000.0,40.0,7,tân hưng,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,private,unknown,unknown,bottle,south,200000.0,12,2,0,2,15.894952224644102
2500000.0,25.0,bình chánh,,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,unknown,private,unknown,unknown,outer,100000.0,3,1,0,2,14.731801689838349
5000000.0,25.0,bình thạnh,", 17,",True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,unknown,unknown,unknown,unknown,near_center,200000.0,8,2,0,2,15.424948670398354
7700000.0,35.0,phú nhuận,", 9,",False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,unknown,unknown,fingerprint,unknown,near_center,220000.0,1,0,0,1,15.856731016694035
5000000.0,30.0,gò vấp,17,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,share,unknown,unknown,unknown,outer,166666.66666666666,7,0,0,1,15.424948670398354
4000000.0,15.0,bình thạnh,", 25,",True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,share,share,unknown,unknown,near_center,266666.6666666667,5,0,0,0,15.201805169084134
6100000.0,45.0,7,tân phong,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,private,unknown,unknown,bottle,south,135555.55555555556,12,2,0,2,15.623799493077952
5800000.0,28.0,phú nhuận,", 10",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,bottle,near_center,207142.85714285713,0,0,0,0,15.573368647930426
4100000.0,30.0,7,phú mỹ,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,share,unknown,fingerprint,unknown,south,136666.66666666666,3,0,0,2,15.226497775576945
5200000.0,20.0,gò vấp,15,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,unknown,unknown,fingerprint,unknown,outer,260000.0,2,1,0,3,15.46416937585933
2500000.0,22.0,bình tân,tân tạo,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,share,unknown,fingerprint,bottle,west,113636.36363636363,7,1,0,3,14.731801689838349
6500000.0,20.0,10,13,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,unknown,private,unknown,bottle,center,325000.0,1,0,0,0,15.687312888712007
4800000.0,25.0,9,phước long a,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,east,192000.0,6,1,0,1,15.38412668421143
3000000.0,20.0,gò vấp,", 9,",True,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,unknown,unknown,unknown,bottle,outer,150000.0,7,1,0,2,14.914123179965662
1500000.0,18.0,8,16,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,unknown,unknown,unknown,bottle,south,83333.33333333333,3,1,0,1,14.220976332738882
3000000.0,22.0,11,", 10",False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,unknown,private,unknown,unknown,center,136363.63636363635,3,0,0,1,14.914123179965662
4900000.0,20.0,bình thạnh,25,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,share,private,unknown,unknown,near_center,245000.0,4,1,0,1,15.404745967162468
4500000.0,30.0,tân phú,tân thới hòa,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,share,unknown,unknown,unknown,west,150000.0,6,1,0,1,15.319588176962746
4000000.0,40.0,tân bình,", 15,",False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,unknown,unknown,unknown,unknown,near_center,100000.0,2,1,0,1,15.201805169084134
8000000.0,30.0,7,tân quy,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,unknown,unknown,unknown,unknown,south,266666.6666666667,3,2,0,1,15.894952224644102
4000000.0,12.0,tân bình,11,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,share,unknown,unknown,unknown,near_center,333333.3333333333,5,1,0,2,15.201805169084134
3900000.0,25.0,bình tân,bình trị đông,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,unknown,unknown,unknown,unknown,west,156000.0,7,0,0,2,15.176487367510099
8500000.0,30.0,gò vấp,", 5,",True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,private,unknown,fingerprint,unknown,outer,283333.3333333333,9,0,0,3,15.955576839107596
3700000.0,30.0,gò vấp,", 17,",True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,unknown,unknown,fingerprint,unknown,outer,123333.33333333333,6,2,0,3,15.123843647884687
3700000.0,25.0,gò vấp,", 8,",False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,unknown,unknown,fingerprint,unknown,outer,148000.0,3,1,0,3,15.123843647884687
4000000.0,24.0,12,,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,unknown,unknown,fingerprint,bottle,east,166666.66666666666,4,1,0,1,15.201805169084134
4100000.0,25.0,gò vấp,", 16,",False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,unknown,unknown,fingerprint,unknown,outer,164000.0,2,1,0,1,15.226497775576945
4500000.0,35.0,tân bình,,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,unknown,unknown,fingerprint,unknown,near_center,128571.42857142857,2,1,0,3,15.319588176962746
4100000.0,35.0,gò vấp,", 6,",True,True,True,True,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,unknown,unknown,fingerprint,unknown,outer,117142.85714285714,6,2,0,3,15.226497775576945
6000000.0,30.0,gò vấp,", 6,",True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,unknown,unknown,fingerprint,unknown,outer,200000.0,5,0,0,1,15.607270193858982
3800000.0,30.0,gò vấp,", 9,",True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,unknown,unknown,fingerprint,unknown,outer,126666.66666666667,10,1,0,3,15.150511887854474
4500000.0,16.0,phú nhuận,15,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,281250.0,3,0,0,1,15.319588176962746
5000000.0,30.0,phú nhuận,", 7,",True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,166666.66666666666,3,0,0,1,15.424948670398354
3300000.0,45.0,5,", 12,",False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,unknown,unknown,unknown,bottle,center,73333.33333333333,3,1,0,1,15.009433329466965
5500000.0,40.0,tân bình,12,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,share,unknown,unknown,unknown,near_center,137500.0,11,1,0,2,15.520258832020865
2300000.0,13.0,thủ đức,trường thọ,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,east,176923.07692307694,1,0,0,1,14.648420115681892
3500000.0,20.0,thủ đức,linh đông,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,unknown,unknown,unknown,unknown,east,175000.0,3,0,0,0,15.068273812173887
3600000.0,40.0,6,6,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,unknown,share,unknown,unknown,west,90000.0,2,1,0,0,15.096444681204078
4500000.0,16.0,5,14,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,unknown,private,unknown,unknown,center,281250.0,6,1,0,0,15.319588176962746
1600000.0,20.0,10,15,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,share,private,unknown,bottle,center,80000.0,6,2,0,0,14.285514812209815
3500000.0,30.0,bình tân,bình hưng hòa,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,unknown,unknown,unknown,unknown,west,116666.66666666667,2,0,0,1,15.068273812173887
3500000.0,26.0,gò vấp,", 8,",True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,unknown,unknown,fingerprint,bottle,outer,134615.38461538462,6,0,0,1,15.068273812173887
3000000.0,24.0,12,tân hưng thuận,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,unknown,unknown,fingerprint,unknown,east,125000.0,2,1,0,3,14.914123179965662
2000000.0,16.0,5,", 14,",False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,unknown,private,unknown,unknown,center,125000.0,1,1,0,0,14.508658238524095
6000000.0,40.0,tân bình,13,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,unknown,unknown,unknown,unknown,near_center,150000.0,2,2,0,1,15.607270193858982
3800000.0,20.0,10,14,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,unknown,unknown,unknown,bottle,center,190000.0,6,0,0,2,15.150511887854474
3000000.0,28.0,tân bình,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,unknown,private,unknown,bottle,near_center,107142.85714285714,3,1,0,1,14.914123179965662
5500000.0,18.0,bình thạnh,7,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,unknown,unknown,fingerprint,bottle,near_center,305555.55555555556,2,0,0,1,15.520258832020865
2500000.0,18.0,gò vấp,", 16,",False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,unknown,unknown,unknown,unknown,outer,138888.88888888888,5,0,0,2,14.731801689838349
3500000.0,18.0,gò vấp,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,outer,194444.44444444444,0,1,0,0,15.068273812173887
2500000.0,16.0,12,tân thới hiệp,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,unknown,unknown,unknown,unknown,east,156250.0,7,1,0,2,14.731801689838349
4200000.0,28.0,tân bình,9,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,unknown,unknown,unknown,unknown,near_center,150000.0,1,1,0,0,15.250595321348806
2500000.0,12.0,tân bình,", 10",False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,unknown,unknown,unknown,bottle,near_center,208333.33333333334,4,1,0,2,14.731801689838349
1300000.0,20.0,bình chánh,tân quý,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,unknown,private,unknown,unknown,outer,65000.0,2,2,0,0,14.077875591662238
4100000.0,30.0,9,long trường,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,unknown,unknown,unknown,bottle,east,136666.66666666666,3,0,0,0,15.226497775576945
1500000.0,30.0,9,phước long b,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,share,unknown,unknown,unknown,east,50000.0,4,1,0,1,14.220976332738882
1500000.0,20.0,tân phú,phú trung,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,unknown,unknown,unknown,unknown,west,75000.0,1,1,0,1,14.220976332738882
1250000.0,40.0,tân phú,tân sơn,True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,unknown,unknown,fingerprint,bottle,west,31250.0,8,1,0,3,14.038654909278163
4200000.0,22.0,bình thạnh,", 25,",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,190909.0909090909,0,1,0,0,15.250595321348806
5500000.0,29.0,7,tân quy,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,unknown,unknown,unknown,unknown,south,189655.1724137931,1,2,0,0,15.520258832020865
3100000.0,24.0,bình thạnh,", 26,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,share,unknown,unknown,bottle,near_center,129166.66666666667,3,0,0,0,14.946912992035967
3200000.0,25.0,gò vấp,", 3,",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,share,unknown,unknown,unknown,outer,128000.0,0,1,0,0,14.978661680269907
3000000.0,25.0,gò vấp,", 14,",True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,share,unknown,unknown,bottle,outer,120000.0,6,1,0,2,14.914123179965662
8000000.0,21.0,gò vấp,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,unknown,unknown,unknown,unknown,outer,380952.38095238095,1,1,0,0,15.894952224644102
4500000.0,15.0,3,", 5,",True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,share,unknown,unknown,unknown,center,300000.0,8,0,0,2,15.319588176962746
2500000.0,15.0,bình chánh,,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,unknown,private,unknown,unknown,outer,166666.66666666666,3,1,0,0,14.731801689838349
2500000.0,12.0,3,5,True,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,unknown,unknown,fingerprint,unknown,center,208333.33333333334,5,1,0,3,14.731801689838349
1800000.0,28.0,bình chánh,đa phước,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,unknown,unknown,unknown,unknown,outer,64285.71428571428,4,1,0,1,14.403297778421795
2000000.0,16.0,bình thạnh,", 26,",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,unknown,private,unknown,unknown,near_center,125000.0,4,0,0,2,14.508658238524095
3000000.0,12.0,bình tân,bình trị đông b,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,unknown,unknown,fingerprint,unknown,west,250000.0,6,1,0,1,14.914123179965662
4500000.0,22.0,gò vấp,14,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,share,unknown,fingerprint,unknown,outer,204545.45454545456,6,0,0,1,15.319588176962746
1900000.0,30.0,12,an phú đông,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,unknown,unknown,unknown,unknown,east,63333.333333333336,2,0,0,1,14.45736497045232
6000000.0,25.0,4,15,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,share,unknown,unknown,unknown,center,240000.0,3,1,0,2,15.607270193858982
3500000.0,16.0,bình thạnh,", 17,",False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,unknown,unknown,unknown,bottle,near_center,218750.0,1,2,0,0,15.068273812173887
4700000.0,15.0,7,phú mỹ,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,share,unknown,unknown,bottle,south,313333.3333333333,7,0,0,1,15.363073279446223
6000000.0,30.0,5,3,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,private,unknown,unknown,bottle,center,200000.0,4,2,0,2,15.607270193858982
4500000.0,22.0,gò vấp,5,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,unknown,unknown,fingerprint,unknown,outer,204545.45454545456,2,0,0,3,15.319588176962746
4700000.0,20.0,7,phú mỹ,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,share,unknown,unknown,bottle,south,235000.0,7,0,0,1,15.363073279446223
5000000.0,30.0,3,", 2,",True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,private,unknown,fingerprint,unknown,center,166666.66666666666,4,1,0,2,15.424948670398354
3500000.0,20.0,bình thạnh,2,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,unknown,unknown,unknown,unknown,near_center,175000.0,1,1,0,1,15.068273812173887
2900000.0,24.0,gò vấp,", 14,",False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,unknown,unknown,unknown,unknown,outer,120833.33333333333,2,0,0,0,14.88022163978423
4500000.0,25.0,gò vấp,", 5,",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,unknown,unknown,unknown,unknown,outer,180000.0,0,1,0,0,15.319588176962746
3500000.0,22.0,bình thạnh,13,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,share,unknown,unknown,unknown,near_center,159090.9090909091,2,1,0,0,15.068273812173887
4700000.0,20.0,7,phú mỹ,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,unknown,unknown,unknown,bottle,south,235000.0,3,0,0,1,15.363073279446223
3200000.0,25.0,7,phú thuận,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,unknown,share,unknown,unknown,south,128000.0,1,1,0,0,14.978661680269907
4700000.0,20.0,gò vấp,5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,unknown,unknown,unknown,unknown,outer,235000.0,1,2,0,1,15.363073279446223
3200000.0,15.0,bình thạnh,17,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,unknown,unknown,unknown,bottle,near_center,213333.33333333334,3,1,0,0,14.978661680269907
5200000.0,32.0,bình thạnh,12,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,share,unknown,fingerprint,tap,near_center,162500.0,8,0,0,2,15.46416937585933
1250000.0,30.0,tân phú,tân sơn,True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,unknown,unknown,fingerprint,unknown,west,41666.666666666664,8,1,0,3,14.038654909278163
2800000.0,24.0,bình thạnh,25,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,unknown,unknown,unknown,unknown,near_center,116666.66666666667,1,1,0,0,14.845130332288226
4500000.0,40.0,8,6,True,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,unknown,unknown,unknown,unknown,south,112500.0,7,1,0,1,15.319588176962746
3800000.0,25.0,gò vấp,10,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,share,unknown,unknown,unknown,outer,152000.0,7,0,0,2,15.150511887854474
2500000.0,20.0,tân phú,phú thạnh,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,unknown,unknown,unknown,unknown,west,125000.0,2,1,0,1,14.731801689838349
1600000.0,25.0,1,bến thành,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,share,private,fingerprint,unknown,center,64000.0,6,2,0,3,14.285514812209815
4000000.0,13.0,phú nhuận,4,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,share,unknown,fingerprint,unknown,near_center,307692.3076923077,3,0,0,2,15.201805169084134
3000000.0,20.0,11,", 15,",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,share,unknown,unknown,unknown,center,150000.0,3,0,0,0,14.914123179965662
3900000.0,19.0,bình thạnh,", 11,",False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,share,unknown,fingerprint,unknown,near_center,205263.15789473685,1,0,0,2,15.176487367510099
4500000.0,25.0,bình thạnh,bình lợi,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,unknown,unknown,unknown,bottle,near_center,180000.0,5,2,0,1,15.319588176962746
4000000.0,20.0,bình thạnh,", 26,",True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,unknown,unknown,unknown,bottle,near_center,200000.0,5,2,0,1,15.201805169084134
4200000.0,22.0,bình thạnh,", 14,",True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,unknown,unknown,unknown,bottle,near_center,190909.0909090909,5,2,0,1,15.250595321348806
3700000.0,20.0,bình thạnh,", 2,",True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,unknown,unknown,unknown,bottle,near_center,185000.0,5,2,0,1,15.123843647884687
4000000.0,25.0,tân bình,11,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,share,private,unknown,unknown,near_center,160000.0,4,0,0,0,15.201805169084134
3800000.0,22.0,7,phú mỹ,True,True,True,False,False,True,False,True,False,True,False,True,True,True,False,True,False,False,True,share,private,unknown,bottle,south,172727.27272727274,7,2,0,1,15.150511887854474
3900000.0,25.0,tân bình,13,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,unknown,unknown,fingerprint,unknown,near_center,156000.0,1,0,0,2,15.176487367510099
2700000.0,25.0,bình tân,binh hưng hoà b,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,unknown,unknown,fingerprint,unknown,west,108000.0,2,1,0,3,14.80876270134486
3000000.0,12.0,10,14,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,unknown,private,unknown,bottle,center,250000.0,6,1,0,2,14.914123179965662
6500000.0,40.0,3,4,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,private,unknown,unknown,unknown,center,162500.0,4,2,0,0,15.687312888712007
4400000.0,22.0,thủ đức,trường thọ,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,unknown,unknown,fingerprint,unknown,east,200000.0,2,0,0,2,15.29711532616119
4300000.0,25.0,gò vấp,5,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,unknown,unknown,fingerprint,unknown,outer,172000.0,4,0,0,2,15.274125813221904
1950000.0,18.0,bình tân,an lạc a,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,unknown,unknown,unknown,bottle,west,108333.33333333333,1,0,0,0,14.48334044336031
6500000.0,25.0,bình thạnh,", 13,",False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,private,unknown,unknown,unknown,near_center,260000.0,5,0,0,1,15.687312888712007
4200000.0,35.0,8,", 15,",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,private,unknown,unknown,unknown,south,120000.0,1,0,0,0,15.250595321348806
5000000.0,35.0,bình chánh,bình hưng,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,unknown,unknown,unknown,unknown,outer,142857.14285714287,3,1,0,2,15.424948670398354
